"Label (Grouping)","HOUSING OCCUPANCY","HOUSING OCCUPANCY!!Total housing units","HOUSING OCCUPANCY!!Total housing units!!Occupied housing units","HOUSING OCCUPANCY!!Total housing units!!Vacant housing units","HOUSING OCCUPANCY!!Homeowner vacancy rate","HOUSING OCCUPANCY!!Rental vacancy rate","UNITS IN STRUCTURE","UNITS IN STRUCTURE!!Total housing units","UNITS IN STRUCTURE!!Total housing units!!1-unit, detached","UNITS IN STRUCTURE!!Total housing units!!1-unit, attached","UNITS IN STRUCTURE!!Total housing units!!2 units","UNITS IN STRUCTURE!!Total housing units!!3 or 4 units","UNITS IN STRUCTURE!!Total housing units!!5 to 9 units","UNITS IN STRUCTURE!!Total housing units!!10 to 19 units","UNITS IN STRUCTURE!!Total housing units!!20 or more units","UNITS IN STRUCTURE!!Total housing units!!Mobile home","UNITS IN STRUCTURE!!Total housing units!!Boat, RV, van, etc.","YEAR STRUCTURE BUILT","YEAR STRUCTURE BUILT!!Total housing units","YEAR STRUCTURE BUILT!!Total housing units!!Built 2010 or later","YEAR STRUCTURE BUILT!!Total housing units!!Built 2000 to 2009","YEAR STRUCTURE BUILT!!Total housing units!!Built 1990 to 1999","YEAR STRUCTURE BUILT!!Total housing units!!Built 1980 to 1989","YEAR STRUCTURE BUILT!!Total housing units!!Built 1970 to 1979","YEAR STRUCTURE BUILT!!Total housing units!!Built 1960 to 1969","YEAR STRUCTURE BUILT!!Total housing units!!Built 1950 to 1959","YEAR STRUCTURE BUILT!!Total housing units!!Built 1940 to 1949","YEAR STRUCTURE BUILT!!Total housing units!!Built 1939 or earlier","ROOMS","ROOMS!!Total housing units","ROOMS!!Total housing units!!1 room","ROOMS!!Total housing units!!2 rooms","ROOMS!!Total housing units!!3 rooms","ROOMS!!Total housing units!!4 rooms","ROOMS!!Total housing units!!5 rooms","ROOMS!!Total housing units!!6 rooms","ROOMS!!Total housing units!!7 rooms","ROOMS!!Total housing units!!8 rooms","ROOMS!!Total housing units!!9 rooms or more","ROOMS!!Total housing units!!Median rooms","BEDROOMS","BEDROOMS!!Total housing units","BEDROOMS!!Total housing units!!No bedroom","BEDROOMS!!Total housing units!!1 bedroom","BEDROOMS!!Total housing units!!2 bedrooms","BEDROOMS!!Total housing units!!3 bedrooms","BEDROOMS!!Total housing units!!4 bedrooms","BEDROOMS!!Total housing units!!5 or more bedrooms","HOUSING TENURE","HOUSING TENURE!!Occupied housing units","HOUSING TENURE!!Occupied housing units!!Owner-occupied","HOUSING TENURE!!Occupied housing units!!Renter-occupied","HOUSING TENURE!!Average household size of owner-occupied unit","HOUSING TENURE!!Average household size of renter-occupied unit","YEAR HOUSEHOLDER MOVED INTO UNIT","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 or later","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1980 to 1989","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1970 to 1979","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1969 or earlier","VEHICLES AVAILABLE","VEHICLES AVAILABLE!!Occupied housing units","VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available","VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!3 or more vehicles available","HOUSE HEATING FUEL","HOUSE HEATING FUEL!!Occupied housing units","HOUSE HEATING FUEL!!Occupied housing units!!Utility gas","HOUSE HEATING FUEL!!Occupied housing units!!Bottled, tank, or LP gas","HOUSE HEATING FUEL!!Occupied housing units!!Electricity","HOUSE HEATING FUEL!!Occupied housing units!!Fuel oil, kerosene, etc.","HOUSE HEATING FUEL!!Occupied housing units!!Coal or coke","HOUSE HEATING FUEL!!Occupied housing units!!Wood","HOUSE HEATING FUEL!!Occupied housing units!!Solar energy","HOUSE HEATING FUEL!!Occupied housing units!!Other fuel","HOUSE HEATING FUEL!!Occupied housing units!!No fuel used","SELECTED CHARACTERISTICS","SELECTED CHARACTERISTICS!!Occupied housing units","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available","OCCUPANTS PER ROOM","OCCUPANTS PER ROOM!!Occupied housing units","OCCUPANTS PER ROOM!!Occupied housing units!!1.00 or less","OCCUPANTS PER ROOM!!Occupied housing units!!1.01 to 1.50","OCCUPANTS PER ROOM!!Occupied housing units!!1.51 or more","VALUE","VALUE!!Owner-occupied units","VALUE!!Owner-occupied units!!Less than $50,000","VALUE!!Owner-occupied units!!$50,000 to $99,999","VALUE!!Owner-occupied units!!$100,000 to $149,999","VALUE!!Owner-occupied units!!$150,000 to $199,999","VALUE!!Owner-occupied units!!$200,000 to $299,999","VALUE!!Owner-occupied units!!$300,000 to $499,999","VALUE!!Owner-occupied units!!$500,000 to $999,999","VALUE!!Owner-occupied units!!$1,000,000 or more","VALUE!!Owner-occupied units!!Median (dollars)","MORTGAGE STATUS","MORTGAGE STATUS!!Owner-occupied units","MORTGAGE STATUS!!Owner-occupied units!!Housing units with a mortgage","MORTGAGE STATUS!!Owner-occupied units!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Less than $300","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$300 to $499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$500 to $699","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$700 to $999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,000 to $1,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,500 to $1,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,000 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Less than $100","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$100 to $199","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$200 to $299","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$300 to $399","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$400 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 20.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Not computed","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 10.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!10.0 to 14.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!15.0 to 19.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Not computed","GROSS RENT","GROSS RENT!!Occupied units paying rent","GROSS RENT!!Occupied units paying rent!!Less than $200","GROSS RENT!!Occupied units paying rent!!$200 to $299","GROSS RENT!!Occupied units paying rent!!$300 to $499","GROSS RENT!!Occupied units paying rent!!$500 to $749","GROSS RENT!!Occupied units paying rent!!$750 to $999","GROSS RENT!!Occupied units paying rent!!$1,000 to $1,499","GROSS RENT!!Occupied units paying rent!!$1,500 or more","GROSS RENT!!Occupied units paying rent!!Median (dollars)","GROSS RENT!!No rent paid","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Less than 15.0 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!15.0 to 19.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!20.0 to 24.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!25.0 to 29.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!30.0 to 34.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!35.0 percent or more","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Not computed"
"    Estimate","","2,829,630","2,502,739","326,891","2.3","8.1","","2,829,630","2,051,614","104,365","72,178","98,581","135,416","106,628","119,723","140,174","951","","2,829,630","56,686","364,022","423,590","288,518","400,929","319,595","311,701","171,766","492,823","","2,829,630","37,451","41,603","197,290","396,811","605,425","561,545","390,745","254,844","343,916","5.7","","2,829,630","40,732","266,083","743,674","1,236,171","438,105","104,865","","2,502,739","1,716,341","786,398","2.64","2.38","","2,502,739","937,472","772,543","382,922","179,693","128,758","101,351","","2,502,739","174,519","818,048","962,301","547,871","","2,502,739","1,515,413","181,828","710,158","18,946","2,973","54,170","550","10,863","7,838","","2,502,739","9,250","17,401","62,229","","2,502,739","2,453,535","36,374","12,830","","1,716,341","192,591","443,360","416,295","280,245","226,639","116,334","33,985","6,892","124,300","","1,716,341","1,145,374","570,967","","1,145,374","5,082","38,159","127,465","322,489","402,446","152,428","97,305","1,082","570,967","4,521","43,738","118,733","137,078","266,897","386","","1,140,633","593,331","179,314","108,814","67,133","192,041","4,741","564,513","263,324","117,912","62,987","35,265","22,167","14,899","47,959","6,454","","740,424","12,013","23,951","73,803","256,838","220,627","125,524","27,668","753","45,974","","719,510","96,457","96,199","93,268","76,738","63,868","292,980","66,888"
"    Percent","","2,829,630","88.4%","11.6%","(X)","(X)","","2,829,630","72.5%","3.7%","2.6%","3.5%","4.8%","3.8%","4.2%","5.0%","0.0%","","2,829,630","2.0%","12.9%","15.0%","10.2%","14.2%","11.3%","11.0%","6.1%","17.4%","","2,829,630","1.3%","1.5%","7.0%","14.0%","21.4%","19.8%","13.8%","9.0%","12.2%","(X)","","2,829,630","1.4%","9.4%","26.3%","43.7%","15.5%","3.7%","","2,502,739","68.6%","31.4%","(X)","(X)","","2,502,739","37.5%","30.9%","15.3%","7.2%","5.1%","4.0%","","2,502,739","7.0%","32.7%","38.4%","21.9%","","2,502,739","60.6%","7.3%","28.4%","0.8%","0.1%","2.2%","0.0%","0.4%","0.3%","","2,502,739","0.4%","0.7%","2.5%","","2,502,739","98.0%","1.5%","0.5%","","1,716,341","11.2%","25.8%","24.3%","16.3%","13.2%","6.8%","2.0%","0.4%","(X)","","1,716,341","66.7%","33.3%","","1,145,374","0.4%","3.3%","11.1%","28.2%","35.1%","13.3%","8.5%","(X)","570,967","0.8%","7.7%","20.8%","24.0%","46.7%","(X)","","1,140,633","52.0%","15.7%","9.5%","5.9%","16.8%","(X)","564,513","46.6%","20.9%","11.2%","6.2%","3.9%","2.6%","8.5%","(X)","","740,424","1.6%","3.2%","10.0%","34.7%","29.8%","17.0%","3.7%","(X)","(X)","","719,510","13.4%","13.4%","13.0%","10.7%","8.9%","40.7%","(X)"
"Iowa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,362,034","1,241,471","120,563","1.7","5.5","","1,362,034","1,006,162","52,967","29,904","45,164","52,583","53,261","72,272","49,336","385","","1,362,034","34,465","159,175","145,169","98,858","198,448","147,682","145,917","73,258","359,062","","1,362,034","16,586","32,940","98,741","198,950","243,059","231,495","188,292","140,458","211,513","5.9","","1,362,034","18,959","128,690","381,423","524,639","238,602","69,721","","1,241,471","879,878","361,593","2.52","2.18","","1,241,471","456,467","380,622","184,040","92,151","70,698","57,493","","1,241,471","69,000","376,813","490,664","304,994","","1,241,471","769,215","163,627","264,344","7,828","249","19,581","280","10,258","6,089","","1,241,471","3,653","11,569","29,596","","1,241,471","1,221,282","16,249","3,940","","879,878","100,678","203,335","197,013","148,817","144,483","64,556","16,289","4,707","133,100","","879,878","534,125","345,753","","534,125","1,498","11,796","46,504","128,476","195,990","91,310","58,551","1,173","345,753","2,284","16,022","44,203","73,414","209,830","448","","531,752","281,604","87,960","50,996","32,185","79,007","2,373","342,615","147,052","71,709","44,257","25,019","15,670","8,558","30,350","3,138","","337,656","6,136","13,227","49,827","120,649","83,003","51,839","12,975","711","23,937","","331,033","59,912","49,847","42,075","33,875","28,351","116,973","30,560"
"    Percent","","1,362,034","91.1%","8.9%","(X)","(X)","","1,362,034","73.9%","3.9%","2.2%","3.3%","3.9%","3.9%","5.3%","3.6%","0.0%","","1,362,034","2.5%","11.7%","10.7%","7.3%","14.6%","10.8%","10.7%","5.4%","26.4%","","1,362,034","1.2%","2.4%","7.2%","14.6%","17.8%","17.0%","13.8%","10.3%","15.5%","(X)","","1,362,034","1.4%","9.4%","28.0%","38.5%","17.5%","5.1%","","1,241,471","70.9%","29.1%","(X)","(X)","","1,241,471","36.8%","30.7%","14.8%","7.4%","5.7%","4.6%","","1,241,471","5.6%","30.4%","39.5%","24.6%","","1,241,471","62.0%","13.2%","21.3%","0.6%","0.0%","1.6%","0.0%","0.8%","0.5%","","1,241,471","0.3%","0.9%","2.4%","","1,241,471","98.4%","1.3%","0.3%","","879,878","11.4%","23.1%","22.4%","16.9%","16.4%","7.3%","1.9%","0.5%","(X)","","879,878","60.7%","39.3%","","534,125","0.3%","2.2%","8.7%","24.1%","36.7%","17.1%","11.0%","(X)","345,753","0.7%","4.6%","12.8%","21.2%","60.7%","(X)","","531,752","53.0%","16.5%","9.6%","6.1%","14.9%","(X)","342,615","42.9%","20.9%","12.9%","7.3%","4.6%","2.5%","8.9%","(X)","","337,656","1.8%","3.9%","14.8%","35.7%","24.6%","15.4%","3.8%","(X)","(X)","","331,033","18.1%","15.1%","12.7%","10.2%","8.6%","35.3%","(X)"
"Kansas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,248,861","1,109,280","139,581","1.8","8.5","","1,248,861","910,937","56,998","32,482","39,623","49,150","45,568","55,840","57,849","414","","1,248,861","20,247","147,642","154,112","144,740","200,866","130,322","161,816","71,782","217,334","","1,248,861","21,980","22,722","89,122","174,689","238,466","210,313","164,850","135,191","191,528","5.9","","1,248,861","24,503","120,356","330,080","465,107","232,246","76,569","","1,109,280","739,168","370,112","2.64","2.37","","1,109,280","439,721","335,305","162,061","81,741","51,734","38,718","","1,109,280","61,134","344,018","431,226","272,902","","1,109,280","739,570","88,639","248,571","1,352","337","22,149","252","5,919","2,491","","1,109,280","4,658","11,716","29,099","","1,109,280","1,087,139","16,672","5,469","","739,168","107,112","169,213","141,726","120,564","115,654","63,875","17,384","3,640","132,100","","739,168","445,622","293,546","","445,622","917","9,399","31,407","92,887","157,083","88,300","65,629","1,256","293,546","2,505","12,647","37,668","55,406","185,320","466","","443,742","219,161","74,412","45,371","30,875","73,923","1,880","289,848","122,122","63,976","34,631","21,301","11,231","7,760","28,827","3,698","","346,498","4,108","11,357","39,688","107,450","97,474","66,196","20,225","773","23,614","","339,422","49,572","48,914","46,990","38,435","31,924","123,587","30,690"
"    Percent","","1,248,861","88.8%","11.2%","(X)","(X)","","1,248,861","72.9%","4.6%","2.6%","3.2%","3.9%","3.6%","4.5%","4.6%","0.0%","","1,248,861","1.6%","11.8%","12.3%","11.6%","16.1%","10.4%","13.0%","5.7%","17.4%","","1,248,861","1.8%","1.8%","7.1%","14.0%","19.1%","16.8%","13.2%","10.8%","15.3%","(X)","","1,248,861","2.0%","9.6%","26.4%","37.2%","18.6%","6.1%","","1,109,280","66.6%","33.4%","(X)","(X)","","1,109,280","39.6%","30.2%","14.6%","7.4%","4.7%","3.5%","","1,109,280","5.5%","31.0%","38.9%","24.6%","","1,109,280","66.7%","8.0%","22.4%","0.1%","0.0%","2.0%","0.0%","0.5%","0.2%","","1,109,280","0.4%","1.1%","2.6%","","1,109,280","98.0%","1.5%","0.5%","","739,168","14.5%","22.9%","19.2%","16.3%","15.6%","8.6%","2.4%","0.5%","(X)","","739,168","60.3%","39.7%","","445,622","0.2%","2.1%","7.0%","20.8%","35.3%","19.8%","14.7%","(X)","293,546","0.9%","4.3%","12.8%","18.9%","63.1%","(X)","","443,742","49.4%","16.8%","10.2%","7.0%","16.7%","(X)","289,848","42.1%","22.1%","11.9%","7.3%","3.9%","2.7%","9.9%","(X)","","346,498","1.2%","3.3%","11.5%","31.0%","28.1%","19.1%","5.8%","(X)","(X)","","339,422","14.6%","14.4%","13.8%","11.3%","9.4%","36.4%","(X)"
"Kentucky","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,950,504","1,712,094","238,410","1.9","6.2","","1,950,504","1,304,912","44,988","58,963","81,875","95,076","67,984","61,247","234,229","1,230","","1,950,504","45,191","293,569","336,398","247,385","330,422","214,449","191,477","99,485","192,128","","1,950,504","25,613","31,148","141,242","331,544","439,621","364,511","241,311","163,261","212,253","5.5","","1,950,504","27,189","169,882","535,928","871,510","274,965","71,030","","1,712,094","1,131,197","580,897","2.57","2.38","","1,712,094","629,517","534,981","262,833","124,511","96,948","63,304","","1,712,094","139,522","583,544","636,582","352,446","","1,712,094","638,201","106,636","883,857","15,956","3,065","52,310","138","6,399","5,532","","1,712,094","8,725","13,388","49,364","","1,712,094","1,677,026","27,120","7,948","","1,131,197","177,551","262,089","243,047","179,268","159,631","79,550","24,836","5,225","123,800","","1,131,197","671,840","459,357","","671,840","2,554","28,160","72,617","177,073","231,714","95,464","64,258","1,100","459,357","8,748","55,179","108,574","112,611","174,245","349","","668,155","327,087","102,905","65,351","44,448","128,364","3,685","452,981","207,480","90,915","53,374","29,646","18,018","13,923","39,625","6,376","","522,715","13,998","27,587","75,614","199,000","127,877","63,727","14,912","678","58,182","","507,332","76,932","65,341","60,180","54,169","44,831","205,879","73,565"
"    Percent","","1,950,504","87.8%","12.2%","(X)","(X)","","1,950,504","66.9%","2.3%","3.0%","4.2%","4.9%","3.5%","3.1%","12.0%","0.1%","","1,950,504","2.3%","15.1%","17.2%","12.7%","16.9%","11.0%","9.8%","5.1%","9.9%","","1,950,504","1.3%","1.6%","7.2%","17.0%","22.5%","18.7%","12.4%","8.4%","10.9%","(X)","","1,950,504","1.4%","8.7%","27.5%","44.7%","14.1%","3.6%","","1,712,094","66.1%","33.9%","(X)","(X)","","1,712,094","36.8%","31.2%","15.4%","7.3%","5.7%","3.7%","","1,712,094","8.1%","34.1%","37.2%","20.6%","","1,712,094","37.3%","6.2%","51.6%","0.9%","0.2%","3.1%","0.0%","0.4%","0.3%","","1,712,094","0.5%","0.8%","2.9%","","1,712,094","98.0%","1.6%","0.5%","","1,131,197","15.7%","23.2%","21.5%","15.8%","14.1%","7.0%","2.2%","0.5%","(X)","","1,131,197","59.4%","40.6%","","671,840","0.4%","4.2%","10.8%","26.4%","34.5%","14.2%","9.6%","(X)","459,357","1.9%","12.0%","23.6%","24.5%","37.9%","(X)","","668,155","49.0%","15.4%","9.8%","6.7%","19.2%","(X)","452,981","45.8%","20.1%","11.8%","6.5%","4.0%","3.1%","8.7%","(X)","","522,715","2.7%","5.3%","14.5%","38.1%","24.5%","12.2%","2.9%","(X)","(X)","","507,332","15.2%","12.9%","11.9%","10.7%","8.8%","40.6%","(X)"
"Louisiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,011,037","1,718,194","292,843","2.0","8.4","","2,011,037","1,308,347","52,996","86,099","85,028","69,063","61,261","83,367","262,505","2,371","","2,011,037","63,448","327,026","247,930","284,873","379,559","270,128","202,680","97,083","138,310","","2,011,037","27,620","33,058","150,503","356,900","517,556","392,521","242,359","146,504","144,016","5.3","","2,011,037","29,631","175,600","511,443","969,391","281,904","43,068","","1,718,194","1,106,785","611,409","2.68","2.54","","1,718,194","645,454","529,628","236,242","124,419","102,424","80,027","","1,718,194","151,201","637,154","648,451","281,388","","1,718,194","596,700","38,279","1,064,925","1,192","0","9,741","379","911","6,067","","1,718,194","7,170","11,874","51,616","","1,718,194","1,675,616","32,741","9,837","","1,106,785","169,439","206,129","201,518","202,584","190,037","99,622","29,263","8,193","143,600","","1,106,785","589,089","517,696","","589,089","1,121","19,550","58,234","135,486","198,891","94,300","81,507","1,178","517,696","14,176","83,399","139,886","108,301","171,934","318","","585,072","286,049","78,084","55,381","38,674","126,884","4,017","509,478","268,788","89,280","48,244","27,983","20,530","12,736","41,917","8,218","","542,758","8,605","22,527","55,173","147,257","166,990","113,371","28,835","801","68,651","","522,645","72,966","64,719","53,626","54,030","44,778","232,526","88,764"
"    Percent","","2,011,037","85.4%","14.6%","(X)","(X)","","2,011,037","65.1%","2.6%","4.3%","4.2%","3.4%","3.0%","4.1%","13.1%","0.1%","","2,011,037","3.2%","16.3%","12.3%","14.2%","18.9%","13.4%","10.1%","4.8%","6.9%","","2,011,037","1.4%","1.6%","7.5%","17.7%","25.7%","19.5%","12.1%","7.3%","7.2%","(X)","","2,011,037","1.5%","8.7%","25.4%","48.2%","14.0%","2.1%","","1,718,194","64.4%","35.6%","(X)","(X)","","1,718,194","37.6%","30.8%","13.7%","7.2%","6.0%","4.7%","","1,718,194","8.8%","37.1%","37.7%","16.4%","","1,718,194","34.7%","2.2%","62.0%","0.1%","0.0%","0.6%","0.0%","0.1%","0.4%","","1,718,194","0.4%","0.7%","3.0%","","1,718,194","97.5%","1.9%","0.6%","","1,106,785","15.3%","18.6%","18.2%","18.3%","17.2%","9.0%","2.6%","0.7%","(X)","","1,106,785","53.2%","46.8%","","589,089","0.2%","3.3%","9.9%","23.0%","33.8%","16.0%","13.8%","(X)","517,696","2.7%","16.1%","27.0%","20.9%","33.2%","(X)","","585,072","48.9%","13.3%","9.5%","6.6%","21.7%","(X)","509,478","52.8%","17.5%","9.5%","5.5%","4.0%","2.5%","8.2%","(X)","","542,758","1.6%","4.2%","10.2%","27.1%","30.8%","20.9%","5.3%","(X)","(X)","","522,645","14.0%","12.4%","10.3%","10.3%","8.6%","44.5%","(X)"
"Maine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
