"Label (Grouping)","HOUSING OCCUPANCY","HOUSING OCCUPANCY!!Total housing units","HOUSING OCCUPANCY!!Total housing units!!Occupied housing units","HOUSING OCCUPANCY!!Total housing units!!Vacant housing units","HOUSING OCCUPANCY!!Homeowner vacancy rate","HOUSING OCCUPANCY!!Rental vacancy rate","UNITS IN STRUCTURE","UNITS IN STRUCTURE!!Total housing units","UNITS IN STRUCTURE!!Total housing units!!1-unit, detached","UNITS IN STRUCTURE!!Total housing units!!1-unit, attached","UNITS IN STRUCTURE!!Total housing units!!2 units","UNITS IN STRUCTURE!!Total housing units!!3 or 4 units","UNITS IN STRUCTURE!!Total housing units!!5 to 9 units","UNITS IN STRUCTURE!!Total housing units!!10 to 19 units","UNITS IN STRUCTURE!!Total housing units!!20 or more units","UNITS IN STRUCTURE!!Total housing units!!Mobile home","UNITS IN STRUCTURE!!Total housing units!!Boat, RV, van, etc.","YEAR STRUCTURE BUILT","YEAR STRUCTURE BUILT!!Total housing units","YEAR STRUCTURE BUILT!!Total housing units!!Built 2010 or later","YEAR STRUCTURE BUILT!!Total housing units!!Built 2000 to 2009","YEAR STRUCTURE BUILT!!Total housing units!!Built 1990 to 1999","YEAR STRUCTURE BUILT!!Total housing units!!Built 1980 to 1989","YEAR STRUCTURE BUILT!!Total housing units!!Built 1970 to 1979","YEAR STRUCTURE BUILT!!Total housing units!!Built 1960 to 1969","YEAR STRUCTURE BUILT!!Total housing units!!Built 1950 to 1959","YEAR STRUCTURE BUILT!!Total housing units!!Built 1940 to 1949","YEAR STRUCTURE BUILT!!Total housing units!!Built 1939 or earlier","ROOMS","ROOMS!!Total housing units","ROOMS!!Total housing units!!1 room","ROOMS!!Total housing units!!2 rooms","ROOMS!!Total housing units!!3 rooms","ROOMS!!Total housing units!!4 rooms","ROOMS!!Total housing units!!5 rooms","ROOMS!!Total housing units!!6 rooms","ROOMS!!Total housing units!!7 rooms","ROOMS!!Total housing units!!8 rooms","ROOMS!!Total housing units!!9 rooms or more","ROOMS!!Total housing units!!Median rooms","BEDROOMS","BEDROOMS!!Total housing units","BEDROOMS!!Total housing units!!No bedroom","BEDROOMS!!Total housing units!!1 bedroom","BEDROOMS!!Total housing units!!2 bedrooms","BEDROOMS!!Total housing units!!3 bedrooms","BEDROOMS!!Total housing units!!4 bedrooms","BEDROOMS!!Total housing units!!5 or more bedrooms","HOUSING TENURE","HOUSING TENURE!!Occupied housing units","HOUSING TENURE!!Occupied housing units!!Owner-occupied","HOUSING TENURE!!Occupied housing units!!Renter-occupied","HOUSING TENURE!!Average household size of owner-occupied unit","HOUSING TENURE!!Average household size of renter-occupied unit","YEAR HOUSEHOLDER MOVED INTO UNIT","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 or later","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1980 to 1989","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1970 to 1979","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1969 or earlier","VEHICLES AVAILABLE","VEHICLES AVAILABLE!!Occupied housing units","VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available","VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!3 or more vehicles available","HOUSE HEATING FUEL","HOUSE HEATING FUEL!!Occupied housing units","HOUSE HEATING FUEL!!Occupied housing units!!Utility gas","HOUSE HEATING FUEL!!Occupied housing units!!Bottled, tank, or LP gas","HOUSE HEATING FUEL!!Occupied housing units!!Electricity","HOUSE HEATING FUEL!!Occupied housing units!!Fuel oil, kerosene, etc.","HOUSE HEATING FUEL!!Occupied housing units!!Coal or coke","HOUSE HEATING FUEL!!Occupied housing units!!Wood","HOUSE HEATING FUEL!!Occupied housing units!!Solar energy","HOUSE HEATING FUEL!!Occupied housing units!!Other fuel","HOUSE HEATING FUEL!!Occupied housing units!!No fuel used","SELECTED CHARACTERISTICS","SELECTED CHARACTERISTICS!!Occupied housing units","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available","OCCUPANTS PER ROOM","OCCUPANTS PER ROOM!!Occupied housing units","OCCUPANTS PER ROOM!!Occupied housing units!!1.00 or less","OCCUPANTS PER ROOM!!Occupied housing units!!1.01 to 1.50","OCCUPANTS PER ROOM!!Occupied housing units!!1.51 or more","VALUE","VALUE!!Owner-occupied units","VALUE!!Owner-occupied units!!Less than $50,000","VALUE!!Owner-occupied units!!$50,000 to $99,999","VALUE!!Owner-occupied units!!$100,000 to $149,999","VALUE!!Owner-occupied units!!$150,000 to $199,999","VALUE!!Owner-occupied units!!$200,000 to $299,999","VALUE!!Owner-occupied units!!$300,000 to $499,999","VALUE!!Owner-occupied units!!$500,000 to $999,999","VALUE!!Owner-occupied units!!$1,000,000 or more","VALUE!!Owner-occupied units!!Median (dollars)","MORTGAGE STATUS","MORTGAGE STATUS!!Owner-occupied units","MORTGAGE STATUS!!Owner-occupied units!!Housing units with a mortgage","MORTGAGE STATUS!!Owner-occupied units!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Less than $300","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$300 to $499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$500 to $699","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$700 to $999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,000 to $1,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,500 to $1,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,000 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Less than $100","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$100 to $199","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$200 to $299","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$300 to $399","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$400 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 20.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Not computed","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 10.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!10.0 to 14.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!15.0 to 19.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Not computed","GROSS RENT","GROSS RENT!!Occupied units paying rent","GROSS RENT!!Occupied units paying rent!!Less than $200","GROSS RENT!!Occupied units paying rent!!$200 to $299","GROSS RENT!!Occupied units paying rent!!$300 to $499","GROSS RENT!!Occupied units paying rent!!$500 to $749","GROSS RENT!!Occupied units paying rent!!$750 to $999","GROSS RENT!!Occupied units paying rent!!$1,000 to $1,499","GROSS RENT!!Occupied units paying rent!!$1,500 or more","GROSS RENT!!Occupied units paying rent!!Median (dollars)","GROSS RENT!!No rent paid","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Less than 15.0 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!15.0 to 19.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!20.0 to 24.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!25.0 to 29.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!30.0 to 34.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!35.0 percent or more","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Not computed"
"    Estimate","","2,809,640","2,498,395","311,245","2.0","7.0","","2,809,640","2,032,883","109,392","70,783","100,046","129,160","111,522","111,912","143,229","713","","2,809,640","42,271","369,702","417,011","279,144","396,986","318,488","312,373","174,878","498,787","","2,809,640","38,037","42,977","182,186","408,808","596,079","552,237","383,489","261,791","344,036","5.7","","2,809,640","41,803","259,250","749,197","1,225,736","437,412","96,242","","2,498,395","1,712,020","786,375","2.64","2.37","","2,498,395","815,419","861,630","387,820","186,089","132,668","114,769","","2,498,395","175,009","822,329","953,898","547,159","","2,498,395","1,504,232","176,348","717,335","21,055","3,857","55,561","680","10,442","8,885","","2,498,395","7,482","16,302","65,090","","2,498,395","2,451,197","35,666","11,532","","1,712,020","205,356","445,797","418,092","275,161","222,600","108,196","30,166","6,652","122,200","","1,712,020","1,144,762","567,258","","1,144,762","3,948","40,481","137,887","332,068","385,030","148,110","97,238","1,062","567,258","5,986","49,614","132,679","147,251","231,728","363","","1,140,027","588,991","177,577","106,797","68,869","197,793","4,735","560,046","264,990","119,021","60,121","37,619","21,833","13,508","42,954","7,212","","739,568","14,538","25,731","82,712","270,729","211,038","108,699","26,121","730","46,807","","715,657","96,979","94,511","91,490","76,963","65,397","290,317","70,718"
"    Percent","","2,809,640","88.9%","11.1%","(X)","(X)","","2,809,640","72.4%","3.9%","2.5%","3.6%","4.6%","4.0%","4.0%","5.1%","0.0%","","2,809,640","1.5%","13.2%","14.8%","9.9%","14.1%","11.3%","11.1%","6.2%","17.8%","","2,809,640","1.4%","1.5%","6.5%","14.6%","21.2%","19.7%","13.6%","9.3%","12.2%","(X)","","2,809,640","1.5%","9.2%","26.7%","43.6%","15.6%","3.4%","","2,498,395","68.5%","31.5%","(X)","(X)","","2,498,395","32.6%","34.5%","15.5%","7.4%","5.3%","4.6%","","2,498,395","7.0%","32.9%","38.2%","21.9%","","2,498,395","60.2%","7.1%","28.7%","0.8%","0.2%","2.2%","0.0%","0.4%","0.4%","","2,498,395","0.3%","0.7%","2.6%","","2,498,395","98.1%","1.4%","0.5%","","1,712,020","12.0%","26.0%","24.4%","16.1%","13.0%","6.3%","1.8%","0.4%","(X)","","1,712,020","66.9%","33.1%","","1,144,762","0.3%","3.5%","12.0%","29.0%","33.6%","12.9%","8.5%","(X)","567,258","1.1%","8.7%","23.4%","26.0%","40.9%","(X)","","1,140,027","51.7%","15.6%","9.4%","6.0%","17.3%","(X)","560,046","47.3%","21.3%","10.7%","6.7%","3.9%","2.4%","7.7%","(X)","","739,568","2.0%","3.5%","11.2%","36.6%","28.5%","14.7%","3.5%","(X)","(X)","","715,657","13.6%","13.2%","12.8%","10.8%","9.1%","40.6%","(X)"
"Iowa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,349,607","1,236,209","113,398","1.5","6.0","","1,349,607","997,109","53,166","33,364","43,122","47,961","51,623","76,227","46,553","482","","1,349,607","23,276","155,481","149,856","100,628","192,041","146,809","148,598","73,163","359,755","","1,349,607","14,968","27,813","105,440","190,762","254,328","228,652","184,083","139,943","203,618","5.9","","1,349,607","16,454","130,232","376,883","526,770","233,092","66,176","","1,236,209","875,362","360,847","2.52","2.18","","1,236,209","389,647","426,435","189,555","91,852","77,028","61,692","","1,236,209","71,636","373,757","481,724","309,092","","1,236,209","775,699","163,459","249,151","7,228","134","20,468","430","12,599","7,041","","1,236,209","4,226","11,045","25,606","","1,236,209","1,215,572","16,510","4,127","","875,362","103,751","216,221","200,094","150,708","127,102","59,061","13,738","4,687","126,900","","875,362","535,434","339,928","","535,434","1,746","14,979","54,546","145,662","185,728","78,042","54,731","1,118","339,928","2,210","18,035","52,964","78,866","187,853","424","","533,865","287,180","84,435","50,538","33,632","78,080","1,569","336,776","155,929","68,255","38,367","23,741","13,646","9,024","27,814","3,152","","337,517","4,942","13,777","56,745","131,084","75,931","41,719","13,319","679","23,330","","331,291","58,364","47,748","43,184","39,053","26,882","116,060","29,556"
"    Percent","","1,349,607","91.6%","8.4%","(X)","(X)","","1,349,607","73.9%","3.9%","2.5%","3.2%","3.6%","3.8%","5.6%","3.4%","0.0%","","1,349,607","1.7%","11.5%","11.1%","7.5%","14.2%","10.9%","11.0%","5.4%","26.7%","","1,349,607","1.1%","2.1%","7.8%","14.1%","18.8%","16.9%","13.6%","10.4%","15.1%","(X)","","1,349,607","1.2%","9.6%","27.9%","39.0%","17.3%","4.9%","","1,236,209","70.8%","29.2%","(X)","(X)","","1,236,209","31.5%","34.5%","15.3%","7.4%","6.2%","5.0%","","1,236,209","5.8%","30.2%","39.0%","25.0%","","1,236,209","62.7%","13.2%","20.2%","0.6%","0.0%","1.7%","0.0%","1.0%","0.6%","","1,236,209","0.3%","0.9%","2.1%","","1,236,209","98.3%","1.3%","0.3%","","875,362","11.9%","24.7%","22.9%","17.2%","14.5%","6.7%","1.6%","0.5%","(X)","","875,362","61.2%","38.8%","","535,434","0.3%","2.8%","10.2%","27.2%","34.7%","14.6%","10.2%","(X)","339,928","0.7%","5.3%","15.6%","23.2%","55.3%","(X)","","533,865","53.8%","15.8%","9.5%","6.3%","14.6%","(X)","336,776","46.3%","20.3%","11.4%","7.0%","4.1%","2.7%","8.3%","(X)","","337,517","1.5%","4.1%","16.8%","38.8%","22.5%","12.4%","3.9%","(X)","(X)","","331,291","17.6%","14.4%","13.0%","11.8%","8.1%","35.0%","(X)"
"Kansas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,239,755","1,113,729","126,026","1.9","6.5","","1,239,755","895,869","58,523","28,910","39,409","46,932","47,047","58,943","63,556","566","","1,239,755","14,581","151,487","158,780","143,799","189,255","133,386","163,537","75,528","209,402","","1,239,755","25,230","24,912","84,948","173,601","230,270","214,975","165,004","132,264","188,551","5.9","","1,239,755","27,155","117,461","327,988","465,521","232,166","69,464","","1,113,729","735,737","377,992","2.63","2.33","","1,113,729","391,384","371,806","171,751","86,163","53,143","39,482","","1,113,729","62,453","338,744","441,594","270,938","","1,113,729","735,134","87,427","259,854","1,884","80","20,096","70","4,821","4,363","","1,113,729","4,940","11,788","29,028","","1,113,729","1,091,095","15,069","7,565","","735,737","107,722","174,645","142,326","124,994","109,757","57,470","14,572","4,251","129,700","","735,737","444,794","290,943","","444,794","1,069","10,721","34,934","96,097","155,573","82,636","63,764","1,241","290,943","2,559","16,946","42,939","60,525","167,974","437","","442,494","219,884","72,610","51,597","27,658","70,745","2,300","287,957","126,245","61,013","34,659","21,423","13,306","8,175","23,136","2,986","","353,489","5,180","11,768","45,116","116,960","90,977","63,637","19,851","745","24,503","","345,770","50,871","48,663","47,391","42,799","30,360","125,686","32,222"
"    Percent","","1,239,755","89.8%","10.2%","(X)","(X)","","1,239,755","72.3%","4.7%","2.3%","3.2%","3.8%","3.8%","4.8%","5.1%","0.0%","","1,239,755","1.2%","12.2%","12.8%","11.6%","15.3%","10.8%","13.2%","6.1%","16.9%","","1,239,755","2.0%","2.0%","6.9%","14.0%","18.6%","17.3%","13.3%","10.7%","15.2%","(X)","","1,239,755","2.2%","9.5%","26.5%","37.5%","18.7%","5.6%","","1,113,729","66.1%","33.9%","(X)","(X)","","1,113,729","35.1%","33.4%","15.4%","7.7%","4.8%","3.5%","","1,113,729","5.6%","30.4%","39.7%","24.3%","","1,113,729","66.0%","7.8%","23.3%","0.2%","0.0%","1.8%","0.0%","0.4%","0.4%","","1,113,729","0.4%","1.1%","2.6%","","1,113,729","98.0%","1.4%","0.7%","","735,737","14.6%","23.7%","19.3%","17.0%","14.9%","7.8%","2.0%","0.6%","(X)","","735,737","60.5%","39.5%","","444,794","0.2%","2.4%","7.9%","21.6%","35.0%","18.6%","14.3%","(X)","290,943","0.9%","5.8%","14.8%","20.8%","57.7%","(X)","","442,494","49.7%","16.4%","11.7%","6.3%","16.0%","(X)","287,957","43.8%","21.2%","12.0%","7.4%","4.6%","2.8%","8.0%","(X)","","353,489","1.5%","3.3%","12.8%","33.1%","25.7%","18.0%","5.6%","(X)","(X)","","345,770","14.7%","14.1%","13.7%","12.4%","8.8%","36.3%","(X)"
"Kentucky","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,936,634","1,705,623","231,011","2.1","6.7","","1,936,634","1,311,039","51,400","59,051","75,367","92,962","63,079","56,746","225,769","1,221","","1,936,634","33,339","299,877","332,953","248,909","322,174","216,649","183,232","92,055","207,446","","1,936,634","26,088","33,280","130,223","314,274","446,632","369,034","239,558","163,863","213,682","5.5","","1,936,634","28,915","158,628","526,801","879,521","273,390","69,379","","1,705,623","1,149,308","556,315","2.57","2.37","","1,705,623","542,579","588,377","276,170","131,725","94,697","72,075","","1,705,623","133,465","562,140","651,678","358,340","","1,705,623","645,906","108,051","868,659","15,839","4,011","51,434","506","5,175","6,042","","1,705,623","8,382","12,649","47,652","","1,705,623","1,676,400","22,454","6,769","","1,149,308","193,949","268,732","244,430","179,106","152,505","80,780","23,366","6,440","120,900","","1,149,308","676,847","472,461","","676,847","4,964","31,436","80,077","183,292","220,872","90,983","65,223","1,074","472,461","10,915","69,161","121,688","115,481","155,216","328","","673,572","332,034","103,870","64,777","42,382","130,509","3,275","466,001","230,820","91,026","49,617","24,877","19,007","9,153","41,501","6,460","","498,672","14,815","27,290","79,757","185,223","118,493","60,086","13,008","668","57,643","","483,646","73,621","69,649","61,093","56,294","39,014","183,975","72,669"
"    Percent","","1,936,634","88.1%","11.9%","(X)","(X)","","1,936,634","67.7%","2.7%","3.0%","3.9%","4.8%","3.3%","2.9%","11.7%","0.1%","","1,936,634","1.7%","15.5%","17.2%","12.9%","16.6%","11.2%","9.5%","4.8%","10.7%","","1,936,634","1.3%","1.7%","6.7%","16.2%","23.1%","19.1%","12.4%","8.5%","11.0%","(X)","","1,936,634","1.5%","8.2%","27.2%","45.4%","14.1%","3.6%","","1,705,623","67.4%","32.6%","(X)","(X)","","1,705,623","31.8%","34.5%","16.2%","7.7%","5.6%","4.2%","","1,705,623","7.8%","33.0%","38.2%","21.0%","","1,705,623","37.9%","6.3%","50.9%","0.9%","0.2%","3.0%","0.0%","0.3%","0.4%","","1,705,623","0.5%","0.7%","2.8%","","1,705,623","98.3%","1.3%","0.4%","","1,149,308","16.9%","23.4%","21.3%","15.6%","13.3%","7.0%","2.0%","0.6%","(X)","","1,149,308","58.9%","41.1%","","676,847","0.7%","4.6%","11.8%","27.1%","32.6%","13.4%","9.6%","(X)","472,461","2.3%","14.6%","25.8%","24.4%","32.9%","(X)","","673,572","49.3%","15.4%","9.6%","6.3%","19.4%","(X)","466,001","49.5%","19.5%","10.6%","5.3%","4.1%","2.0%","8.9%","(X)","","498,672","3.0%","5.5%","16.0%","37.1%","23.8%","12.0%","2.6%","(X)","(X)","","483,646","15.2%","14.4%","12.6%","11.6%","8.1%","38.0%","(X)"
"Louisiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,990,967","1,728,149","262,818","1.6","7.6","","1,990,967","1,295,622","57,311","83,264","82,891","64,688","56,182","82,642","265,488","2,879","","1,990,967","49,383","319,057","260,218","303,740","365,030","263,077","201,074","92,825","136,563","","1,990,967","27,801","35,240","157,407","340,012","498,451","388,128","245,996","147,409","150,523","5.4","","1,990,967","31,176","180,827","480,498","977,047","277,594","43,825","","1,728,149","1,140,052","588,097","2.66","2.49","","1,728,149","556,856","597,442","252,559","132,785","108,623","79,884","","1,728,149","148,605","643,764","653,379","282,401","","1,728,149","603,059","37,860","1,068,524","804","195","9,805","401","1,493","6,008","","1,728,149","6,248","12,871","47,252","","1,728,149","1,687,519","29,513","11,117","","1,140,052","192,321","213,789","200,998","202,289","195,392","99,973","28,816","6,474","140,300","","1,140,052","615,525","524,527","","615,525","2,063","21,110","67,462","137,858","208,396","98,665","79,971","1,166","524,527","16,115","101,309","146,004","110,965","150,134","299","","612,535","300,683","91,240","53,411","38,033","129,168","2,990","514,829","274,799","86,302","50,310","30,957","19,031","11,132","42,298","9,698","","531,284","11,034","22,505","64,450","159,853","140,841","104,836","27,765","763","56,813","","511,321","74,450","57,940","57,633","53,642","42,330","225,326","76,776"
"    Percent","","1,990,967","86.8%","13.2%","(X)","(X)","","1,990,967","65.1%","2.9%","4.2%","4.2%","3.2%","2.8%","4.2%","13.3%","0.1%","","1,990,967","2.5%","16.0%","13.1%","15.3%","18.3%","13.2%","10.1%","4.7%","6.9%","","1,990,967","1.4%","1.8%","7.9%","17.1%","25.0%","19.5%","12.4%","7.4%","7.6%","(X)","","1,990,967","1.6%","9.1%","24.1%","49.1%","13.9%","2.2%","","1,728,149","66.0%","34.0%","(X)","(X)","","1,728,149","32.2%","34.6%","14.6%","7.7%","6.3%","4.6%","","1,728,149","8.6%","37.3%","37.8%","16.3%","","1,728,149","34.9%","2.2%","61.8%","0.0%","0.0%","0.6%","0.0%","0.1%","0.3%","","1,728,149","0.4%","0.7%","2.7%","","1,728,149","97.6%","1.7%","0.6%","","1,140,052","16.9%","18.8%","17.6%","17.7%","17.1%","8.8%","2.5%","0.6%","(X)","","1,140,052","54.0%","46.0%","","615,525","0.3%","3.4%","11.0%","22.4%","33.9%","16.0%","13.0%","(X)","524,527","3.1%","19.3%","27.8%","21.2%","28.6%","(X)","","612,535","49.1%","14.9%","8.7%","6.2%","21.1%","(X)","514,829","53.4%","16.8%","9.8%","6.0%","3.7%","2.2%","8.2%","(X)","","531,284","2.1%","4.2%","12.1%","30.1%","26.5%","19.7%","5.2%","(X)","(X)","","511,321","14.6%","11.3%","11.3%","10.5%","8.3%","44.1%","(X)"
"Maine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
