"GEO_ID","NAME","B25101_001E","B25101_001M","B25101_001MA","B25101_001EA","B25101_002E","B25101_002M","B25101_002MA","B25101_002EA","B25101_003E","B25101_003M","B25101_003MA","B25101_003EA","B25101_004E","B25101_004EA","B25101_004M","B25101_004MA","B25101_005E","B25101_005M","B25101_005MA","B25101_005EA","B25101_006E","B25101_006M","B25101_006MA","B25101_006EA","B25101_007E","B25101_007M","B25101_007MA","B25101_007EA","B25101_008E","B25101_008EA","B25101_008M","B25101_008MA","B25101_009E","B25101_009M","B25101_009MA","B25101_009EA","B25101_010E","B25101_010M","B25101_010MA","B25101_010EA","B25101_011E","B25101_011EA","B25101_011M","B25101_011MA","B25101_012E","B25101_012EA","B25101_012M","B25101_012MA","B25101_013E","B25101_013M","B25101_013MA","B25101_013EA","B25101_014E","B25101_014EA","B25101_014M","B25101_014MA","B25101_015E","B25101_015M","B25101_015MA","B25101_015EA","B25101_016E","B25101_016EA","B25101_016M","B25101_016MA","B25101_017E","B25101_017M","B25101_017MA","B25101_017EA","B25101_018E","B25101_018EA","B25101_018M","B25101_018MA","B25101_019E","B25101_019M","B25101_019MA","B25101_019EA","B25101_020E","B25101_020EA","B25101_020M","B25101_020MA","B25101_021E","B25101_021M","B25101_021MA","B25101_021EA","B25101_022E","B25101_022M","B25101_022MA","B25101_022EA","B25101_023E","B25101_023EA","B25101_023M","B25101_023MA","B25101_024E","B25101_024M","B25101_024MA","B25101_024EA","B25101_025E","B25101_025M","B25101_025MA","B25101_025EA","B25101_026E","B25101_026EA","B25101_026M","B25101_026MA","B25101_027E","B25101_027EA","B25101_027M","B25101_027MA","B25101_028E","B25101_028EA","B25101_028M","B25101_028MA","B25101_029E","B25101_029M","B25101_029MA","B25101_029EA","B25101_030E","B25101_030EA","B25101_030M","B25101_030MA","B25101_031E","B25101_031M","B25101_031MA","B25101_031EA","B25101_032E","B25101_032M","B25101_032MA","B25101_032EA","B25101_033E","B25101_033EA","B25101_033M","B25101_033MA","B25101_034E","B25101_034EA","B25101_034M","B25101_034MA","B25101_035E","B25101_035EA","B25101_035M","B25101_035MA","B25101_036E","B25101_036EA","B25101_036M","B25101_036MA","B25101_037E","B25101_037M","B25101_037MA","B25101_037EA","B25101_038E","B25101_038EA","B25101_038M","B25101_038MA","B25101_039E","B25101_039M","B25101_039MA","B25101_039EA","B25101_040E","B25101_040EA","B25101_040M","B25101_040MA","B25101_041E","B25101_041M","B25101_041MA","B25101_041EA","B25101_042E","B25101_042M","B25101_042MA","B25101_042EA","B25101_043E","B25101_043M","B25101_043MA","B25101_043EA","B25101_044E","B25101_044M","B25101_044MA","B25101_044EA","B25101_045E","B25101_045M","B25101_045MA","B25101_045EA",
"0500000US37071","Gaston County, North Carolina","51546","1942","null","null","32896","1529","null","null","3515","862","null","null","0","null","201","null","63","79","null","null","3452","859","null","null","3190","621","null","null","145","null","126","null","667","266","null","null","2378","612","null","null","4890","null","965","null","734","null","339","null","2091","597","null","null","2065","null","615","null","6832","985","null","null","3291","null","654","null","2349","629","null","null","1192","null","418","null","14375","1371","null","null","11230","null","1154","null","2670","713","null","null","475","314","null","null","94","null","94","null","18650","1267","null","null","4674","898","null","null","1422","null","486","null","1431","null","446","null","1821","null","591","null","4209","859","null","null","3273","null","815","null","834","322","null","null","102","103","null","null","3034","null","550","null","2817","null","525","null","217","null","187","null","0","null","201","null","2871","816","null","null","2831","null","812","null","40","68","null","null","0","null","201","null","3788","692","null","null","3788","692","null","null","0","201","null","null","0","201","null","null","74","90","null","null",
"0500000US37081","Guilford County, North Carolina","115603","2974","null","null","80738","3040","null","null","6082","1229","null","null","46","null","77","null","0","201","null","null","6036","1225","null","null","7438","1187","null","null","415","null","291","null","1013","390","null","null","6010","1099","null","null","10182","null","1192","null","918","null","425","null","4180","963","null","null","5084","null","979","null","17047","1835","null","null","6088","null","1028","null","6349","935","null","null","4610","null","1073","null","39796","2159","null","null","31120","null","2346","null","7722","1178","null","null","954","431","null","null","193","null","218","null","34865","2228","null","null","5588","986","null","null","1380","null","430","null","1972","null","582","null","2236","null","641","null","8186","1504","null","null","6163","null","1396","null","1329","468","null","null","694","480","null","null","4755","null","1048","null","3917","null","907","null","763","null","483","null","75","null","96","null","6489","1078","null","null","6363","null","1076","null","126","152","null","null","0","null","201","null","9185","1298","null","null","9185","1298","null","null","0","201","null","null","0","201","null","null","662","562","null","null",
"0500000US37085","Harnett County, North Carolina","28579","1367","null","null","19866","1429","null","null","1492","477","null","null","0","null","201","null","36","44","null","null","1456","475","null","null","2506","533","null","null","32","null","54","null","321","198","null","null","2153","518","null","null","2667","null","707","null","560","null","496","null","814","375","null","null","1293","null","434","null","4222","672","null","null","1449","null","412","null","1775","524","null","null","998","null","366","null","8586","1023","null","null","6583","null","928","null","1825","565","null","null","178","140","null","null","393","null","335","null","8713","1008","null","null","2229","522","null","null","347","null","185","null","488","null","229","null","1394","null","461","null","1701","371","null","null","1148","null","308","null","437","220","null","null","116","112","null","null","1597","null","628","null","1406","null","558","null","191","null","247","null","0","null","201","null","1456","435","null","null","1422","null","433","null","34","56","null","null","0","null","201","null","1573","516","null","null","1573","516","null","null","0","201","null","null","0","201","null","null","157","118","null","null",
"0500000US37089","Henderson County, North Carolina","33121","1711","null","null","20137","1745","null","null","2399","689","null","null","0","null","201","null","0","201","null","null","2399","689","null","null","2851","912","null","null","485","null","469","null","325","279","null","null","2041","698","null","null","2430","null","747","null","406","null","262","null","981","429","null","null","1043","null","508","null","5019","1166","null","null","1684","null","680","null","2550","812","null","null","785","null","388","null","7173","1168","null","null","5763","null","1144","null","1141","406","null","null","269","206","null","null","265","null","197","null","12984","1436","null","null","2876","613","null","null","731","null","358","null","888","null","374","null","1257","null","521","null","2166","655","null","null","1484","null","545","null","546","343","null","null","136","121","null","null","2381","null","718","null","2305","null","722","null","31","null","52","null","45","null","75","null","2442","708","null","null","2442","null","708","null","0","201","null","null","0","null","201","null","2843","649","null","null","2843","649","null","null","0","201","null","null","0","201","null","null","276","294","null","null",
"0500000US37097","Iredell County, North Carolina","42108","1972","null","null","29004","1886","null","null","1576","527","null","null","43","null","71","null","82","99","null","null","1451","510","null","null","3175","820","null","null","60","null","87","null","490","261","null","null","2625","756","null","null","4873","null","898","null","1141","null","588","null","1725","548","null","null","2007","null","558","null","4558","884","null","null","1910","null","513","null","1670","508","null","null","978","null","449","null","14596","1422","null","null","10675","null","1277","null","3210","724","null","null","711","371","null","null","226","null","178","null","13104","1313","null","null","3084","784","null","null","904","null","467","null","984","null","427","null","1196","null","477","null","3552","642","null","null","2788","null","623","null","764","353","null","null","0","201","null","null","1749","null","509","null","1711","null","515","null","38","null","65","null","0","null","201","null","1773","519","null","null","1773","null","519","null","0","201","null","null","0","null","201","null","2892","808","null","null","2892","808","null","null","0","201","null","null","0","201","null","null","54","88","null","null",
"0500000US37101","Johnston County, North Carolina","44334","2333","null","null","32188","2304","null","null","2115","863","null","null","0","null","201","null","0","201","null","null","2115","863","null","null","2771","929","null","null","93","null","149","null","332","331","null","null","2346","771","null","null","4430","null","1128","null","407","null","305","null","2027","720","null","null","1996","null","773","null","8280","1583","null","null","3444","null","1123","null","3639","932","null","null","1197","null","669","null","14586","1665","null","null","10870","null","1660","null","3371","1077","null","null","345","270","null","null","6","null","11","null","12146","1789","null","null","2207","682","null","null","278","null","209","null","537","null","264","null","1392","null","613","null","2848","757","null","null","1789","null","611","null","862","524","null","null","197","174","null","null","2618","null","779","null","2402","null","804","null","216","null","208","null","0","null","201","null","1166","513","null","null","1166","null","513","null","0","201","null","null","0","null","201","null","3265","1055","null","null","3265","1055","null","null","0","201","null","null","0","201","null","null","42","70","null","null",
"0500000US37109","Lincoln County, North Carolina","23324","1535","null","null","15434","1497","null","null","1364","607","null","null","0","null","201","null","0","201","null","null","1364","607","null","null","1646","804","null","null","233","null","157","null","591","496","null","null","822","557","null","null","2352","null","680","null","378","null","251","null","1119","524","null","null","855","null","330","null","2748","682","null","null","1067","null","426","null","1042","489","null","null","639","null","380","null","7324","1120","null","null","5839","null","999","null","1212","597","null","null","273","176","null","null","0","null","201","null","7890","1142","null","null","1599","556","null","null","488","null","307","null","412","null","273","null","699","null","362","null","2060","534","null","null","1755","null","485","null","261","214","null","null","44","77","null","null","1189","null","498","null","1159","null","499","null","0","null","201","null","30","null","49","null","1716","575","null","null","1671","null","574","null","45","81","null","null","0","null","201","null","1285","535","null","null","1285","535","null","null","0","201","null","null","0","201","null","null","41","70","null","null",
"0500000US37119","Mecklenburg County, North Carolina","214099","4043","null","null","168050","4032","null","null","8428","1530","null","null","0","null","201","null","40","72","null","null","8388","1520","null","null","15105","1909","null","null","611","null","297","null","1569","610","null","null","12925","1890","null","null","19289","null","2196","null","1613","null","636","null","7380","1358","null","null","10296","null","1582","null","32695","2699","null","null","9320","null","1388","null","14922","1707","null","null","8453","null","1625","null","91686","3229","null","null","70408","null","3241","null","16081","1772","null","null","5197","1065","null","null","847","null","498","null","46049","2873","null","null","9016","1461","null","null","1360","null","568","null","1886","null","585","null","5770","null","1298","null","7745","1331","null","null","4967","null","1121","null","1901","711","null","null","877","447","null","null","6258","null","1010","null","5447","null","1006","null","554","null","285","null","257","null","206","null","7435","946","null","null","7393","null","950","null","42","70","null","null","0","null","201","null","14950","1706","null","null","14785","1712","null","null","165","164","null","null","0","201","null","null","645","311","null","null",
"0500000US37125","Moore County, North Carolina","27127","1412","null","null","16102","1554","null","null","1135","506","null","null","0","null","201","null","0","201","null","null","1135","506","null","null","2577","875","null","null","12","null","20","null","635","410","null","null","1930","811","null","null","2071","null","656","null","494","null","341","null","891","448","null","null","686","null","353","null","2788","760","null","null","1050","null","560","null","1159","473","null","null","579","null","328","null","7432","1280","null","null","5462","null","1187","null","1411","580","null","null","559","385","null","null","99","null","125","null","11025","1313","null","null","1789","602","null","null","424","null","336","null","450","null","257","null","915","null","460","null","2286","736","null","null","1683","null","654","null","442","361","null","null","161","171","null","null","2039","null","716","null","1932","null","699","null","107","null","117","null","0","null","201","null","2284","731","null","null","2223","null","720","null","61","102","null","null","0","null","201","null","2483","646","null","null","2483","646","null","null","0","201","null","null","0","201","null","null","144","175","null","null",
"0500000US37127","Nash County, North Carolina","23982","1690","null","null","15261","1630","null","null","849","428","null","null","0","null","201","null","0","201","null","null","849","428","null","null","2199","933","null","null","131","null","132","null","499","525","null","null","1569","780","null","null","2403","null","658","null","311","null","324","null","741","497","null","null","1351","null","546","null","3893","964","null","null","1752","null","748","null","1196","615","null","null","945","null","422","null","5857","926","null","null","4623","null","847","null","1148","526","null","null","86","145","null","null","60","null","100","null","8721","1070","null","null","2237","729","null","null","308","null","246","null","433","null","307","null","1496","null","630","null","1621","543","null","null","1125","null","486","null","235","187","null","null","261","201","null","null","1421","null","516","null","1327","null","486","null","94","null","151","null","0","null","201","null","1398","511","null","null","1398","null","511","null","0","201","null","null","0","null","201","null","2015","610","null","null","2015","610","null","null","0","201","null","null","0","201","null","null","29","62","null","null",
"0500000US37129","New Hanover County, North Carolina","48360","2471","null","null","34934","2465","null","null","2415","855","null","null","50","null","83","null","0","201","null","null","2365","854","null","null","3413","1104","null","null","63","null","103","null","180","161","null","null","3170","1084","null","null","3688","null","942","null","191","null","174","null","877","385","null","null","2620","null","813","null","8010","1284","null","null","1877","null","733","null","3158","926","null","null","2975","null","1005","null","17048","1778","null","null","10517","null","1414","null","5592","1255","null","null","939","469","null","null","360","null","376","null","13426","1521","null","null","2233","725","null","null","306","null","222","null","845","null","456","null","1082","null","469","null","2379","683","null","null","1390","null","502","null","737","408","null","null","252","196","null","null","2900","null","865","null","2316","null","737","null","423","null","310","null","161","null","194","null","2419","636","null","null","2299","null","632","null","120","95","null","null","0","null","201","null","3495","882","null","null","3445","877","null","null","50","59","null","null","0","201","null","null","0","201","null","null",
"0500000US37133","Onslow County, North Carolina","30510","2364","null","null","21010","2317","null","null","1383","580","null","null","0","null","201","null","92","158","null","null","1291","558","null","null","1877","793","null","null","0","null","201","null","68","114","null","null","1809","789","null","null","3160","null","979","null","55","null","95","null","1466","664","null","null","1639","null","755","null","5958","1250","null","null","2017","null","922","null","2615","733","null","null","1326","null","620","null","8187","1377","null","null","6015","null","1176","null","2012","891","null","null","160","148","null","null","445","null","318","null","9500","1503","null","null","2142","662","null","null","143","null","134","null","802","null","433","null","1197","null","521","null","1448","506","null","null","963","null","415","null","448","295","null","null","37","61","null","null","2064","null","792","null","1932","null","762","null","132","null","155","null","0","null","201","null","1585","551","null","null","1365","null","519","null","220","215","null","null","0","null","201","null","2228","717","null","null","2228","717","null","null","0","201","null","null","0","201","null","null","33","37","null","null",
"0500000US37135","Orange County, North Carolina","31808","1403","null","null","21721","1669","null","null","903","410","null","null","0","null","201","null","83","129","null","null","820","387","null","null","859","380","null","null","7","null","12","null","118","114","null","null","734","340","null","null","1203","null","419","null","197","null","189","null","213","138","null","null","793","null","362","null","5013","1374","null","null","1116","null","617","null","1553","593","null","null","2344","null","930","null","13622","1433","null","null","9531","null","1208","null","3164","729","null","null","927","332","null","null","121","null","148","null","10087","1462","null","null","1402","589","null","null","131","null","154","null","628","null","443","null","643","null","410","null","1063","438","null","null","602","null","378","null","240","184","null","null","221","208","null","null","1875","null","661","null","1692","null","669","null","100","null","124","null","83","null","132","null","1094","340","null","null","1066","null","337","null","28","47","null","null","0","null","201","null","4623","973","null","null","4623","973","null","null","0","201","null","null","0","201","null","null","30","37","null","null",
"0500000US37147","Pitt County, North Carolina","35693","2161","null","null","21948","1906","null","null","1373","660","null","null","0","null","201","null","0","201","null","null","1373","660","null","null","1879","779","null","null","0","null","201","null","193","236","null","null","1686","759","null","null","2375","null","834","null","508","null","304","null","625","355","null","null","1242","null","624","null","5762","1200","null","null","1925","null","802","null","2855","994","null","null","982","null","569","null","10559","1475","null","null","7967","null","1341","null","2022","730","null","null","570","505","null","null","0","null","201","null","13745","1790","null","null","3079","989","null","null","474","null","336","null","824","null","595","null","1781","null","710","null","2430","689","null","null","1422","null","559","null","630","351","null","null","378","301","null","null","2100","null","640","null","1900","null","615","null","200","null","199","null","0","null","201","null","2564","816","null","null","2480","null","825","null","84","145","null","null","0","null","201","null","3306","814","null","null","3306","814","null","null","0","201","null","null","0","201","null","null","266","239","null","null",
"0500000US37151","Randolph County, North Carolina","37876","1758","null","null","22661","1758","null","null","2517","838","null","null","0","null","201","null","0","201","null","null","2517","838","null","null","2692","753","null","null","314","null","199","null","451","264","null","null","1927","699","null","null","3371","null","817","null","717","null","362","null","1555","644","null","null","1099","null","494","null","4969","1090","null","null","2475","null","813","null","1823","734","null","null","671","null","347","null","8667","1217","null","null","6902","null","1179","null","1391","523","null","null","374","257","null","null","445","null","404","null","15215","1417","null","null","3206","733","null","null","1135","null","444","null","557","null","296","null","1514","null","484","null","4214","1006","null","null","3051","null","785","null","551","348","null","null","612","580","null","null","2332","null","694","null","2144","null","665","null","188","null","195","null","0","null","201","null","2412","757","null","null","2412","null","757","null","0","201","null","null","0","null","201","null","2828","704","null","null","2828","704","null","null","0","201","null","null","0","201","null","null","223","150","null","null",
"0500000US37155","Robeson County, North Carolina","28660","1029","null","null","12585","1065","null","null","1616","472","null","null","0","null","201","null","0","201","null","null","1616","472","null","null","2696","529","null","null","218","null","143","null","763","406","null","null","1715","444","null","null","1930","null","558","null","565","null","306","null","1042","392","null","null","323","null","196","null","2758","572","null","null","1319","null","428","null","1089","400","null","null","350","null","215","null","3446","631","null","null","2657","null","574","null","760","344","null","null","29","48","null","null","139","null","146","null","16075","997","null","null","5113","814","null","null","1564","null","490","null","1011","null","337","null","2538","null","654","null","3249","608","null","null","2693","null","559","null","503","249","null","null","53","68","null","null","2814","null","626","null","2805","null","626","null","9","null","15","null","0","null","201","null","2332","506","null","null","2332","null","506","null","0","201","null","null","0","null","201","null","2207","597","null","null","2171","607","null","null","36","61","null","null","0","201","null","null","360","252","null","null",
"0500000US37157","Rockingham County, North Carolina","24741","1541","null","null","14709","1399","null","null","903","437","null","null","0","null","201","null","0","201","null","null","903","437","null","null","1976","644","null","null","216","null","220","null","362","208","null","null","1398","615","null","null","2041","null","593","null","327","null","230","null","887","398","null","null","827","null","385","null","4702","1019","null","null","2551","null","771","null","1657","575","null","null","494","null","340","null","5087","808","null","null","3681","null","795","null","985","377","null","null","421","366","null","null","0","null","201","null","10032","1322","null","null","2345","576","null","null","568","null","318","null","802","null","393","null","975","null","423","null","2091","715","null","null","1787","null","620","null","304","269","null","null","0","201","null","null","1812","null","498","null","1812","null","498","null","0","null","201","null","0","null","201","null","1632","670","null","null","1632","null","670","null","0","201","null","null","0","null","201","null","1976","676","null","null","1976","676","null","null","0","201","null","null","0","201","null","null","176","132","null","null",
"0500000US37159","Rowan County, North Carolina","33197","1782","null","null","21207","1820","null","null","2096","615","null","null","49","null","82","null","188","218","null","null","1859","580","null","null","2462","740","null","null","105","null","126","null","837","420","null","null","1520","528","null","null","3027","null","966","null","235","null","192","null","1544","720","null","null","1248","null","562","null","6106","1041","null","null","3375","null","832","null","2156","656","null","null","575","null","352","null","7422","1234","null","null","5726","null","1181","null","1371","584","null","null","325","304","null","null","94","null","154","null","11990","1276","null","null","2853","706","null","null","776","null","425","null","993","null","500","null","1084","null","532","null","2499","634","null","null","1993","null","597","null","235","208","null","null","271","251","null","null","2361","null","642","null","2166","null","635","null","195","null","221","null","0","null","201","null","1849","574","null","null","1849","null","574","null","0","201","null","null","0","null","201","null","2185","658","null","null","2185","658","null","null","0","201","null","null","0","201","null","null","243","232","null","null",
"0500000US37161","Rutherford County, North Carolina","17959","1378","null","null","8552","1169","null","null","1292","612","null","null","0","null","201","null","46","83","null","null","1246","601","null","null","1328","563","null","null","42","null","46","null","327","273","null","null","959","461","null","null","1344","null","610","null","197","null","179","null","708","535","null","null","439","null","259","null","1884","643","null","null","1068","null","437","null","587","405","null","null","229","null","213","null","2628","734","null","null","1857","null","593","null","624","479","null","null","147","153","null","null","76","null","115","null","9407","1043","null","null","2131","654","null","null","1055","null","495","null","634","null","478","null","442","null","298","null","2295","678","null","null","2022","null","637","null","203","176","null","null","70","117","null","null","1820","null","575","null","1784","null","576","null","36","null","61","null","0","null","201","null","1709","626","null","null","1709","null","626","null","0","201","null","null","0","null","201","null","1452","569","null","null","1452","569","null","null","0","201","null","null","0","201","null","null","0","201","null","null",
"0500000US37171","Surry County, North Carolina","22243","1069","null","null","11999","1056","null","null","885","316","null","null","0","null","201","null","77","122","null","null","808","296","null","null","2333","612","null","null","139","null","118","null","769","306","null","null","1425","517","null","null","2124","null","657","null","354","null","242","null","1157","501","null","null","613","null","379","null","3170","724","null","null","1673","null","473","null","1195","390","null","null","302","null","204","null","3487","697","null","null","2723","null","653","null","687","268","null","null","77","94","null","null","0","null","201","null","10244","948","null","null","2845","625","null","null","1005","null","377","null","787","null","386","null","1053","null","424","null","2601","578","null","null","2001","null","477","null","411","295","null","null","189","157","null","null","1432","null","471","null","1392","null","463","null","0","null","201","null","40","null","67","null","1528","426","null","null","1485","null","424","null","43","69","null","null","0","null","201","null","1785","441","null","null","1785","441","null","null","0","201","null","null","0","201","null","null","53","70","null","null",
"0500000US37179","Union County, North Carolina","54699","1924","null","null","41942","2204","null","null","2568","729","null","null","0","null","201","null","0","201","null","null","2568","729","null","null","3772","890","null","null","56","null","92","null","573","317","null","null","3143","783","null","null","5178","null","973","null","482","null","297","null","1975","726","null","null","2721","null","704","null","8150","1163","null","null","1912","null","627","null","4525","903","null","null","1713","null","477","null","22274","1855","null","null","15884","null","1787","null","4820","761","null","null","1570","542","null","null","0","null","201","null","12757","1417","null","null","2342","706","null","null","241","null","200","null","546","null","279","null","1555","null","595","null","2767","918","null","null","1666","null","702","null","770","343","null","null","331","383","null","null","1883","null","508","null","1715","null","484","null","129","null","124","null","39","null","66","null","1739","536","null","null","1739","null","536","null","0","201","null","null","0","null","201","null","3765","746","null","null","3765","746","null","null","0","201","null","null","0","201","null","null","261","271","null","null",
"0500000US37183","Wake County, North Carolina","230349","5213","null","null","180987","5313","null","null","6942","1478","null","null","0","null","201","null","146","171","null","null","6796","1446","null","null","10955","2097","null","null","67","null","109","null","946","478","null","null","9942","1995","null","null","16479","null","2569","null","1833","null","773","null","4144","1016","null","null","10502","null","2289","null","34643","3238","null","null","8690","null","1859","null","17588","2069","null","null","8365","null","1596","null","111309","4184","null","null","82072","null","4008","null","23084","2193","null","null","6153","1018","null","null","659","null","409","null","49362","2703","null","null","6175","1385","null","null","1276","null","654","null","1547","null","679","null","3352","null","908","null","7348","1098","null","null","4836","null","909","null","1819","634","null","null","693","351","null","null","7339","null","1166","null","6689","null","1143","null","504","null","294","null","146","null","138","null","8136","1191","null","null","7743","null","1177","null","346","240","null","null","47","null","78","null","19775","1725","null","null","19724","1724","null","null","51","84","null","null","0","201","null","null","589","535","null","null",
"0500000US37191","Wayne County, North Carolina","26367","1476","null","null","15722","1525","null","null","998","462","null","null","0","null","201","null","0","201","null","null","998","462","null","null","1685","549","null","null","0","null","201","null","483","320","null","null","1202","470","null","null","1852","null","569","null","309","null","274","null","912","411","null","null","631","null","357","null","4595","1075","null","null","2402","null","816","null","1842","654","null","null","351","null","283","null","6574","1500","null","null","4794","null","1166","null","1667","680","null","null","113","121","null","null","18","null","30","null","10645","1367","null","null","1503","587","null","null","201","null","155","null","442","null","276","null","860","null","502","null","2746","633","null","null","2306","null","634","null","427","263","null","null","13","22","null","null","1346","null","508","null","1305","null","509","null","41","null","68","null","0","null","201","null","2411","833","null","null","2396","null","837","null","15","25","null","null","0","null","201","null","2639","731","null","null","2639","731","null","null","0","201","null","null","0","201","null","null","0","201","null","null",
"0500000US37193","Wilkes County, North Carolina","20188","1519","null","null","9731","1247","null","null","723","352","null","null","0","null","201","null","73","119","null","null","650","329","null","null","2162","923","null","null","213","null","223","null","886","563","null","null","1063","549","null","null","1860","null","769","null","403","null","300","null","766","452","null","null","691","null","480","null","2546","758","null","null","1716","null","671","null","744","429","null","null","86","null","153","null","2343","802","null","null","1584","null","588","null","457","339","null","null","302","332","null","null","97","null","165","null","10457","1269","null","null","4234","1108","null","null","1299","null","538","null","1111","null","605","null","1824","null","860","null","2136","812","null","null","1814","null","786","null","156","181","null","null","166","203","null","null","1656","null","708","null","1598","null","697","null","58","null","96","null","0","null","201","null","1031","474","null","null","1031","null","474","null","0","201","null","null","0","null","201","null","1320","493","null","null","1320","493","null","null","0","201","null","null","0","201","null","null","80","142","null","null",
"0500000US37195","Wilson County, North Carolina","20733","1474","null","null","13406","1339","null","null","479","329","null","null","0","null","201","null","0","201","null","null","479","329","null","null","1952","616","null","null","0","null","201","null","324","253","null","null","1628","533","null","null","3646","null","1019","null","449","null","429","null","1039","566","null","null","2158","null","725","null","3020","737","null","null","972","null","354","null","1687","593","null","null","361","null","250","null","4309","853","null","null","3091","null","734","null","964","463","null","null","254","210","null","null","0","null","201","null","7327","1114","null","null","1156","486","null","null","78","null","89","null","59","null","74","null","1019","null","460","null","1597","606","null","null","834","null","488","null","449","311","null","null","314","213","null","null","1624","null","608","null","1398","null","595","null","226","null","236","null","0","null","201","null","1691","483","null","null","1691","null","483","null","0","201","null","null","0","null","201","null","1019","504","null","null","1019","504","null","null","0","201","null","null","0","201","null","null","240","284","null","null",
"0500000US38015","Burleigh County, North Dakota","26189","1258","null","null","15552","1241","null","null","214","210","null","null","0","null","149","null","0","149","null","null","214","210","null","null","1304","532","null","null","0","null","149","null","290","278","null","null","1014","472","null","null","1641","null","654","null","301","null","278","null","822","486","null","null","518","null","412","null","2011","548","null","null","626","null","316","null","1144","440","null","null","241","null","166","null","10382","1339","null","null","7558","null","1239","null","2676","951","null","null","148","177","null","null","0","null","149","null","10637","1215","null","null","1242","543","null","null","195","null","153","null","302","null","210","null","745","null","435","null","1590","602","null","null","733","null","477","null","760","379","null","null","97","121","null","null","1514","null","567","null","1409","null","556","null","105","null","116","null","0","null","149","null","1916","463","null","null","1916","null","463","null","0","149","null","null","0","null","149","null","4266","706","null","null","4266","706","null","null","0","149","null","null","0","149","null","null","109","122","null","null",
"0500000US38017","Cass County, North Dakota","35180","1673","null","null","24515","1632","null","null","457","258","null","null","0","null","149","null","0","149","null","null","457","258","null","null","1798","777","null","null","7","null","12","null","319","248","null","null","1472","721","null","null","2367","null","650","null","65","null","79","null","994","372","null","null","1308","null","463","null","6209","1401","null","null","1976","null","789","null","2826","762","null","null","1407","null","856","null","13614","1503","null","null","9531","null","1573","null","3691","924","null","null","392","298","null","null","70","null","117","null","10665","1067","null","null","1078","426","null","null","155","null","155","null","253","null","199","null","670","null","319","null","1334","471","null","null","774","null","437","null","517","241","null","null","43","53","null","null","1486","null","596","null","1387","null","588","null","99","null","75","null","0","null","149","null","2335","579","null","null","2335","null","579","null","0","149","null","null","0","null","149","null","4388","607","null","null","4388","607","null","null","0","149","null","null","0","149","null","null","44","72","null","null",
"0500000US38035","Grand Forks County, North Dakota","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US38101","Ward County, North Dakota","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US39003","Allen County, Ohio","26063","1393","null","null","16137","1428","null","null","1112","366","null","null","0","null","190","null","0","190","null","null","1112","366","null","null","2047","551","null","null","111","null","116","null","524","322","null","null","1412","439","null","null","2209","null","606","null","527","null","335","null","822","282","null","null","860","null","409","null","3528","650","null","null","1957","null","459","null","1022","333","null","null","549","null","292","null","7200","1133","null","null","5518","null","1021","null","1567","545","null","null","115","133","null","null","41","null","67","null","9926","910","null","null","1750","476","null","null","245","null","185","null","557","null","335","null","948","null","402","null","2421","596","null","null","2016","null","562","null","207","208","null","null","198","198","null","null","1438","null","414","null","1366","null","432","null","72","null","120","null","0","null","190","null","2124","536","null","null","2124","null","536","null","0","190","null","null","0","null","190","null","2145","560","null","null","2145","560","null","null","0","190","null","null","0","190","null","null","48","80","null","null",
